playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475170,2024,Brayden Schenn,STL,C,5on5,56,47330,1034,26.51,0.48,0.49,0.48,0.49,0.47,0.48,253,73.34,8.09,4.96,17.51,2.51,37.5,27.43,7.82,8.09,7.81,10,6,65,33,34,132,20,4,7,0,15,1,37,34,61,94,17,46,323,135,9,30,67,21,10,2.29,3.14,2.66,2,1,1,130.78,98,96.93,12,1.05,1.29,2.46,6.68,6.62,6.57,1034,146,135,160,593,158,149,165,562,323,335,123923,46,36,12,25,371.08,31.23,30.14,31.33,30.21,355,151,222,728,32,36,3,380,95,31,10.42,12.17,8.64,16,11,5,725.11,506,504.84,4.76,7.81,7.81,28.18,28.15,27.76,412.54,34.09,32.66,34.23,32.8,393,176,220,789,36,44,4,437,93,39,12.36,10.88,10.85,16,17,3,793.52,569,573.32,5.38,8.21,8.21,31.27,31.45,30.88,75.83,77.98,1814,1917,1.79,2.06,30,37,27,28
8475170,2024,Brayden Schenn,STL,C,4on5,56,2318,71,14.88,0.04,0.05,0.12,0.11,0.14,0.13,172,3.61,0.14,0.15,0.51,0.1,1.14,2.97,0.13,0.14,0.13,0,0,4,1,1,6,0,0,0,0,1,0,1,3,4,5,0,0,21,1,1,0,5,0,0,0.14,0,0,0,0,0,6,5,5,0,0.03,0,0,0.17,0.17,0.17,71,1,54,2,14,3,6,12,50,21,27,7617,0,0,0,0,7.42,0.25,0.24,0.25,0.24,9,1,1,11,0,0,0,10,0,0,0.25,0,0,0,0,0,11,10,10,0.07,0,0,0.32,0.32,0.31,44.54,6.29,5.42,6.29,5.42,43,17,24,84,9,3,0,41,10,9,1.07,1.21,4.01,2,3,4,84,60,60,1.1,0.29,0.29,7.1,7.1,6.19,1.01,17.46,25,209,0.01,0,1,0,1,0
8475170,2024,Brayden Schenn,STL,C,5on4,56,5358,90,26.03,0.93,0.89,0.87,0.85,0.86,0.83,273,19.73,3.18,1.77,4.27,0.71,11.78,6.28,2.64,3.18,2.64,2,1,19,9,8,36,5,2,3,1,3,0,14,6,17,26,0,0,40,1,0,5,19,4,5,0.56,0.49,2.13,0,1,1,36,28,28,1,0.46,1.02,1.55,2.09,2.09,1.67,90,44,2,5,39,14,5,14,57,40,13,6696,0,0,0,6,86.61,11.47,10.53,11.47,10.53,79,38,36,153,9,15,3,84,18,15,2.19,2.23,7.04,1,1,7,153,117,117,2.09,3.45,3.45,10.11,10.11,9.52,14.38,0.83,0.82,0.83,0.82,14,5,3,22,1,1,0,16,2,1,0.38,0.24,0.2,1,0,0,22,19,19,0.12,0.16,0.16,0.79,0.79,0.79,10.65,1.35,176,30,0,0,0,0,0,0
8479407,2024,Jesper Bratt,NJD,L,other,57,4464,68,52.3,0.69,0.55,0.74,0.43,0.71,0.48,179,16.67,5.77,1.25,2.8,0.53,8.36,4.28,5.43,5.77,5.43,5,4,11,12,9,32,13,4,2,0,2,0,10,5,7,19,1,2,0,3,0,1,9,4,10,0.39,0.47,4.91,0,1,3,32,23,23,0,0.34,0.48,0.33,5.78,5.78,5.56,68,20,4,9,35,3,5,21,39,0,0,4240,2,0,0,1,70.79,18.71,16.82,18.71,16.82,62,34,46,142,17,13,0,44,20,32,1.82,2.58,14.31,2,5,10,142,96,96,1.76,3.88,3.88,16.58,16.58,15.51,27.5,8.49,8.38,8.49,8.38,24,16,10,50,10,0,0,22,5,13,0.9,0.51,7.07,0,1,9,50,40,40,0.46,0,0,8.95,8.95,8.81,12.51,10.16,81,107,0.16,0,4,0,3,0
8479407,2024,Jesper Bratt,NJD,L,all,57,64480,1322,60.25,0.63,0.5,0.58,0.49,0.57,0.48,202,150.34,20.87,11.03,33.17,4.87,78.84,55.24,19.85,20.95,19.91,27,20,129,75,68,272,64,17,17,0,30,0,60,80,112,187,6,14,0,61,9,41,134,42,28,4.64,5.14,11.08,8,2,7,272.55,204,205.1,16,2.52,4.28,3.36,20.02,20.01,19.41,1322,256,74,164,828,133,178,191,820,0,3,142638,14,24,12,29,709.88,91.31,84.61,91.82,85.07,647,316,411,1374,86,82,10,647,194,122,20.05,24.04,47.22,23,25,38,1383.18,963,969.85,12.99,20.06,20.26,84.04,84.42,79.96,521.44,54.72,51.2,54.83,51.3,470,248,269,987,50,48,8,528,128,62,15.03,15.68,24.01,17,17,16,984.74,718,717.16,7.73,9.12,9.12,53.34,53.31,50.6,113.04,112.98,2195,2284,0,0,0,0,0,0
8479407,2024,Jesper Bratt,NJD,L,5on5,57,45018,1032,60.25,0.55,0.52,0.53,0.51,0.51,0.5,341,99.33,10.08,6.87,23.92,3.18,52.5,37.46,9.73,10.16,9.79,15,7,81,53,46,180,31,9,10,0,21,0,39,55,72,125,3,8,0,54,4,32,97,25,12,3.34,3.15,3.59,7,0,2,180.55,134,135.1,15,1.42,2.47,2.34,9.16,9.16,9.02,1032,161,43,142,686,111,149,134,638,0,3,122780,8,22,11,24,410.89,37.74,36.28,38.26,36.74,361,202,271,834,39,38,6,417,105,41,12.55,13.18,12.02,18,12,9,843.18,563,569.85,5.65,8.9,9.1,34.3,34.67,33.97,394.19,31.48,30.44,31.58,30.54,361,182,206,749,30,35,6,410,106,27,11.28,12.82,7.37,13,14,3,746.74,543,542.16,5.13,6.19,6.19,30.41,30.37,30.04,86.35,78.21,1934,1869,1.57,1.62,45,25,33,22
8479407,2024,Jesper Bratt,NJD,L,4on5,57,5228,129,57.89,0.14,0.13,0.15,0.14,0.19,0.15,173,6.49,0.78,0.39,0.87,0.21,2.3,4.46,0.78,0.78,0.78,1,0,8,1,2,11,1,0,1,0,1,0,2,5,8,9,1,2,0,2,1,0,4,5,0,0.15,0.63,0,0,0,0,11,9,9,0,0.08,0.33,0,0.86,0.86,0.86,129,3,26,2,98,4,20,18,87,0,0,10281,2,0,0,0,17.29,1.94,1.89,1.94,1.89,18,5,3,26,1,1,0,14,7,2,0.58,0.8,0.56,0,0,1,26,23,23,0.2,0.33,0.33,1.81,1.81,1.81,73.07,12.08,9.79,12.08,9.79,56,44,44,144,8,12,2,70,11,19,2.01,1.43,8.64,3,1,4,144,100,100,1.83,2.63,2.63,11.28,11.28,9.06,2.87,19.5,42,248,0,0,1,1,0,0
8479407,2024,Jesper Bratt,NJD,L,5on4,57,9770,93,59.15,0.93,0.78,0.9,0.8,0.9,0.74,164,25.63,4.05,2.4,5.18,0.87,14.68,7.82,3.71,4.05,3.71,6,8,28,7,10,45,18,4,4,0,6,0,9,12,24,31,1,2,0,2,3,8,22,7,6,0.65,0.81,2.59,1,1,2,45,35,35,1,0.64,1,0.7,3.99,3.99,3.75,93,72,1,11,9,15,4,18,56,0,0,4886,2,2,1,4,202.18,31.96,28.8,31.96,28.8,197,72,88,357,28,30,4,165,57,47,4.76,6.86,20.33,3,7,18,357,269,269,5.2,6.95,6.95,30.21,30.21,27.68,23.77,2.39,2.29,2.39,2.29,26,5,7,38,1,1,0,23,5,3,0.67,0.8,0.92,0,1,0,38,31,31,0.27,0.29,0.29,2.37,2.37,2.35,8.67,2.44,127,31,0.18,0.86,2,6,1,6
8476882,2024,Teuvo Teravainen,CHI,C,other,55,2643,30,16.73,0.5,0.34,0.66,0.36,0.63,0.32,132,6.37,1.26,0.37,1.27,0.23,3.95,1.92,0.88,1.26,0.88,2,2,8,1,6,15,7,3,1,0,1,0,0,4,5,6,0,0,1,0,0,3,4,4,1,0.16,0.51,0.58,0,2,1,15,9,9,1,0.11,0.79,0,1.37,1.37,0.98,30,12,3,4,11,1,5,11,13,1,0,2323,0,0,0,0,43.34,10.95,8.47,10.95,8.47,38,20,24,82,10,7,1,25,16,17,1.01,2.1,7.83,0,3,7,82,58,58,1.19,2.46,2.46,9.68,9.68,7.96,21.62,10.8,10.6,10.8,10.6,18,16,8,42,9,2,0,11,5,18,0.31,0.65,9.85,0,0,9,42,34,34,0.4,0.68,0.68,10.45,10.45,10.34,5.16,10.18,36,64,0.47,0.06,1,1,1,1
8476882,2024,Teuvo Teravainen,CHI,C,all,55,55207,1055,28.26,0.5,0.39,0.49,0.42,0.51,0.41,260,82.35,7.9,5.12,20.16,2.77,44.62,33.43,7.31,7.98,7.39,17,11,84,30,35,149,40,12,8,1,16,0,34,44,72,102,3,6,23,14,11,47,90,16,8,2.69,1.97,3.24,3,5,4,149.32,114,114.13,15,1.19,1.75,1.7,7.38,7.41,6.88,1055,165,119,160,611,119,128,168,640,23,32,144120,6,8,4,23,445.42,47.63,44.04,47.64,44.05,429,184,203,816,59,50,3,439,111,63,12.38,13.81,21.44,19,21,19,811.24,613,610.27,7.65,9.31,9.31,45.97,46.06,43.6,436.55,48.22,46.2,48.26,46.23,416,182,249,847,50,47,6,423,118,57,11.97,15.02,21.23,14,22,14,848.23,598,599.09,6.75,8.56,8.54,46.37,46.35,45.2,88.14,135.84,1920,2642,0,0,0,0,0,0
8476882,2024,Teuvo Teravainen,CHI,C,5on5,55,41049,804,28.26,0.48,0.42,0.46,0.44,0.47,0.43,368,54.48,3.86,3.3,14.42,1.88,29.6,22.94,3.75,3.94,3.83,9,5,59,17,23,99,19,5,6,0,13,0,25,27,54,71,3,6,9,14,9,34,65,7,4,1.77,0.83,1.26,3,2,0,99.32,76,76.13,9,0.68,0.94,1.34,3.2,3.23,3.19,804,82,89,143,490,99,91,112,502,9,13,124202,6,4,2,18,285.78,24.5,23.79,24.5,23.8,287,108,146,541,26,35,1,300,65,30,8.01,8.07,8.42,13,10,3,536.24,395,392.27,3.83,6.1,6.1,22.23,22.31,22.01,323.91,26.9,25.78,26.94,25.8,310,132,202,644,33,35,5,328,89,25,9.6,11.37,5.93,13,18,2,645.23,442,443.09,4.44,6.11,6.09,25.26,25.24,24.82,71.73,97.34,1717,2199,1.59,0.47,31,17,24,13
8476882,2024,Teuvo Teravainen,CHI,C,4on5,55,4433,128,26.4,0.08,0.08,0.13,0.12,0.13,0.14,185,4.29,0.27,0.18,0.64,0.11,1.42,3.38,0.27,0.27,0.27,1,0,3,3,0,6,1,0,0,0,1,0,0,5,3,6,0,0,2,0,0,4,5,1,0,0.19,0.08,0,0,0,0,6,6,6,4,0.04,0,0,0.31,0.31,0.31,128,1,27,3,97,6,27,15,80,2,10,10505,0,4,2,0,10.45,0.74,0.74,0.74,0.74,8,6,4,18,1,0,0,10,4,0,0.28,0.45,0,0,1,0,18,14,14,0.1,0,0,0.84,0.84,0.84,68.1,8.62,7.92,8.62,7.92,66,25,33,124,3,10,1,62,16,13,1.45,2,5.16,0,0,3,124,91,91,1.65,1.77,1.77,8.49,8.49,7.89,1.51,17.7,38,270,0,0,0,0,0,0
8476882,2024,Teuvo Teravainen,CHI,C,5on4,55,7082,93,25.07,0.86,0.85,0.83,0.84,0.83,0.82,152,16.49,2.49,1.24,3.68,0.53,9.35,4.72,2.38,2.49,2.38,5,4,13,9,5,27,13,4,1,1,1,0,9,7,9,18,0,0,11,0,2,6,15,4,3,0.55,0.54,1.4,0,1,3,27,22,22,1,0.35,0.02,0.36,2.47,2.47,2.38,93,70,0,10,13,13,5,30,45,11,6,4480,0,0,0,4,104.41,11.4,10.98,11.4,10.98,94,50,28,172,22,8,1,102,26,16,3.02,3.18,5.19,6,7,9,172,144,144,2.51,0.75,0.75,13.15,13.15,12.71,22.17,1.88,1.87,1.88,1.87,21,9,4,34,5,0,0,21,8,1,0.58,1,0.3,1,4,0,34,30,30,0.24,0,0,2.12,2.12,2.11,7.27,1.3,97,18,0,0,0,0,0,0
8482702,2024,Logan Stankoven,DAL,C,other,53,1836,29,19.94,0.49,0.57,0.61,0.48,0.58,0.47,188,4.03,1.21,0.23,0.66,0.12,1.95,1.83,1.09,1.21,1.09,1,1,5,1,5,11,3,1,0,0,1,0,1,3,4,5,0,0,0,0,1,2,3,1,2,0.11,0.19,0.91,0,0,1,11,6,6,0,0.06,0,0,1.28,1.28,1.15,29,12,4,1,12,6,1,3,19,0,4,3855,0,0,0,1,21.3,5.75,5.53,5.75,5.53,20,9,16,45,7,2,0,17,3,9,0.7,0.53,4.51,1,0,6,45,29,29,0.41,0.57,0.57,5.59,5.59,5.44,15.16,5.97,5.83,5.97,5.83,13,8,8,29,5,0,0,6,7,8,0.29,0.77,4.91,0,1,4,29,21,21,0.25,0,0,6.22,6.22,6.07,10.21,7.62,84,91,0.06,0,1,0,1,0
8482702,2024,Logan Stankoven,DAL,C,all,53,48690,1013,35.85,0.6,0.53,0.59,0.51,0.58,0.5,358,145.38,14.84,9.15,33.78,4.81,75.13,57.3,14.2,14.94,14.29,9,9,142,53,48,243,25,7,16,2,31,0,62,79,135,188,2,4,73,39,13,38,134,46,15,4.23,5.85,4.76,2,2,3,245.64,195,196.86,12,1.97,2.82,3.22,13.59,13.66,13.29,1013,158,101,161,593,193,127,139,554,73,83,143534,4,36,17,23,506.38,51.72,49.85,51.99,50.11,466,217,273,956,40,50,4,485,147,51,14.75,18.64,18.33,14,8,18,965.96,683,687.9,7.45,9.08,9.08,50.09,50.36,49.22,359.45,35.02,33.72,34.93,33.63,331,160,187,678,31,30,8,366,87,38,11,10.39,13.63,9,13,9,673.7,491,488.03,4.68,7.1,7.1,32.59,32.43,31.96,128.28,115.19,2362,2307,0,0,0,0,0,0
8482702,2024,Logan Stankoven,DAL,C,5on5,53,41172,866,35.85,0.55,0.52,0.54,0.51,0.54,0.5,298,123.63,11.83,7.46,29.57,4.04,62.49,48.62,11.39,11.92,11.48,6,6,122,42,37,201,17,5,16,2,25,0,52,66,117,159,1,2,63,39,12,31,112,40,12,3.64,4.99,3.2,2,2,1,203.64,164,165.86,11,1.55,2.82,3.21,10.16,10.23,10.09,866,116,93,153,504,163,118,115,470,63,71,115298,2,34,16,22,389.06,33.3,32.16,33.58,32.43,365,159,213,737,23,36,3,386,109,29,11.98,13.76,7.57,13,6,4,746.96,524,528.9,4.92,6.31,6.89,31.33,31.6,31.11,329.74,27.73,26.57,27.64,26.48,302,149,178,629,23,30,8,347,75,29,10.36,8.94,8.42,8,11,4,624.7,451,448.03,4.28,7.1,7.1,24.9,24.74,24.43,86.92,80.41,1881,1820,1.23,1.59,24,27,20,23
8482702,2024,Logan Stankoven,DAL,C,4on5,53,27,3,3.51,0,0.02,0,0.1,0,0.14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,0,2,0,1,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,1.53,1,9,0,0,0,0,0,0
8482702,2024,Logan Stankoven,DAL,C,5on4,53,5655,115,31.89,0.91,0.94,0.9,0.91,0.88,0.88,311,16.94,1.76,1.43,3.4,0.62,10.34,6.44,1.67,1.76,1.67,2,2,14,10,6,30,5,1,0,0,5,0,9,9,13,23,1,2,10,0,0,4,18,5,1,0.43,0.67,0.65,0,0,1,30,24,24,1,0.35,0,0.01,2.09,2.09,2,115,30,3,7,75,23,8,21,63,10,0,9338,2,0,0,0,93.62,11.91,11.39,11.91,11.39,79,48,43,170,9,12,1,81,34,12,2.02,4.26,5.63,0,2,7,170,127,127,2.08,2.2,1.62,12.37,12.37,11.87,13.73,1.21,1.21,1.21,1.21,15,3,1,19,3,0,0,13,4,1,0.35,0.56,0.3,1,1,1,19,18,18,0.14,0,0,1.35,1.35,1.34,22.21,1.45,293,29,0,0,0,0,0,0
8478402,2024,Connor McDavid,EDM,C,other,49,3679,39,69.96,0.56,0.52,0.67,0.27,0.65,0.31,86,13.7,2.83,0.87,2.3,0.41,6.42,5.17,2.78,2.83,2.78,8,3,11,7,4,22,14,3,1,1,1,0,6,7,8,15,1,2,8,1,1,4,9,5,4,0.45,0.63,1.76,1,1,1,22,18,18,1,0.25,0.35,0.52,2.55,2.55,2.54,39,9,9,6,15,2,7,9,21,8,6,2453,2,2,1,3,73.55,14.37,12.75,14.37,12.75,61,35,37,133,15,10,1,41,32,23,1.88,3.82,8.67,3,7,5,133,96,96,1.54,3.17,3.17,12.73,12.73,11.91,34.36,11.29,10.33,11.29,10.33,24,27,15,66,7,1,0,28,7,16,1.15,0.91,9.23,3,0,4,66,51,51,0.58,0.01,0.01,11.86,11.86,10.86,6.73,6.28,34,93,0.56,0,1,1,1,0
8478402,2024,Connor McDavid,EDM,C,all,49,65266,1033,79.84,0.66,0.46,0.65,0.47,0.64,0.48,76,158.99,22.17,11.55,33.1,5.34,83.47,59.36,21.38,22.21,21.42,34,15,155,60,67,282,71,22,28,5,20,1,71,73,133,193,8,19,269,29,20,58,135,54,26,5.33,6.75,10.08,6,6,10,283.65,215,216.39,15,2.62,4.87,5.32,19.47,19.52,19.14,1033,218,87,177,551,117,132,224,560,269,293,112714,19,34,17,8,784.15,89.6,83.69,89.6,83.68,735,322,399,1456,90,93,11,731,219,107,23.1,26.87,39.63,27,33,30,1455.55,1057,1057.36,12.89,21.97,21.97,80.52,80.6,78.04,441.82,46.3,44.49,46.37,44.56,403,198,181,782,52,36,5,428,127,46,12.73,16.05,17.51,26,17,9,782.3,601,602.43,5.8,6.82,6.82,45.28,45.23,43.74,76.62,88.76,1691,1880,0,0,0,0,0,0
8478402,2024,Connor McDavid,EDM,C,5on5,49,51777,896,79.84,0.61,0.5,0.6,0.51,0.59,0.52,78,112.02,12.94,8.07,24.2,3.86,58.55,44.39,12.48,12.98,12.52,15,8,106,46,40,192,35,12,20,2,14,1,49,56,94,140,6,15,244,27,18,48,98,40,14,4.06,5.09,3.8,5,5,2,193.65,152,153.39,14,1.69,3.67,3.47,11.16,11.21,11.03,896,155,77,158,506,109,115,187,485,244,271,97161,15,32,16,4,538.74,49.59,47.39,49.58,47.38,503,231,282,1016,48,58,5,541,139,54,17.02,17.49,15.07,21,20,7,1015.55,734,734.36,7.35,12.4,12.4,44.54,44.63,43.89,372.93,31.4,30.69,31.47,30.77,349,157,162,668,43,30,5,370,111,25,10.62,13.86,6.92,22,16,5,668.3,506,507.43,4.82,5.64,5.64,30.58,30.53,30.08,63.24,62.53,1560,1509,0.84,1.12,20,28,17,22
8478402,2024,Connor McDavid,EDM,C,4on5,49,232,26,36.02,0.57,0.14,0.67,0.12,0.5,0.14,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,25,2,4,8,12,0,10,5335,0,0,0,0,0.77,0.04,0.04,0.04,0.04,0,1,1,2,0,0,0,1,0,0,0.04,0,0,0,0,0,2,1,1,0.01,0,0,0.05,0.05,0.05,0.75,0.03,0.03,0.03,0.03,1,0,0,1,0,0,0,1,0,0,0.03,0,0,0,0,0,1,1,1,0.01,0,0,0.05,0.05,0.05,1.22,7.26,19,137,0,0.01,0,1,0,1
8478402,2024,Connor McDavid,EDM,C,5on4,49,9578,72,79.06,0.89,0.85,0.87,0.79,0.85,0.72,92,32.41,6.25,2.55,6.48,1.05,18.22,9.45,5.97,6.25,5.97,10,3,37,7,23,67,20,7,7,2,5,0,16,9,30,37,1,2,17,1,1,6,28,8,8,0.83,0.89,4.53,0,0,7,67,44,44,0,0.67,0.84,1.33,5.59,5.59,5.41,72,54,0,13,5,4,6,20,42,17,0,2224,2,0,0,0,166.21,24.42,22.31,24.42,22.31,165,55,79,299,25,25,5,146,45,29,4.06,5.18,15.17,3,5,17,299,220,220,3.91,6.4,6.4,21.93,21.93,20.92,30.41,3.06,2.97,3.06,2.97,25,14,4,43,2,3,0,27,8,4,0.87,1.09,1.1,1,1,0,43,39,39,0.31,0.71,0.71,2.66,2.66,2.63,2.59,0.46,37,10,0,0,0,0,0,0
8476456,2024,Jonathan Huberdeau,CGY,L,other,55,3787,57,36.11,0.56,0.45,0.69,0.4,0.64,0.44,175,11.53,4.77,0.85,1.63,0.31,4.7,2.74,3.79,4.77,3.79,5,1,11,4,3,18,11,5,0,0,0,0,6,4,6,10,0,0,2,0,2,6,3,6,6,0.14,0.65,3.98,0,1,4,18,15,15,2,0.26,0,0,5.03,5.03,4.03,57,16,7,7,27,8,4,14,31,2,3,4032,0,2,1,2,59.57,15.78,13.38,15.78,13.38,56,26,43,125,13,1,0,38,21,23,1.31,2.39,12.08,1,4,8,125,82,82,1.43,0.39,0.58,16.63,16.63,14.18,33.69,12.49,12.32,12.49,12.32,25,22,10,57,11,2,0,17,11,19,0.69,1.6,10.2,3,0,8,57,47,47,0.56,0.66,0.66,12.38,12.38,12.3,13.42,16.19,95,141,0,0.27,0,5,0,4
8476456,2024,Jonathan Huberdeau,CGY,L,all,55,62884,1307,43.43,0.55,0.45,0.56,0.49,0.55,0.49,169,100.3,17.62,6.92,21.65,3.18,47.78,34.83,15.39,17.58,15.34,17,3,103,29,46,178,41,21,5,3,21,1,40,44,82,111,13,26,7,34,17,63,71,40,21,2.24,5.28,10.1,2,9,10,176.1,132,131.24,19,1.63,0.51,4.2,15.05,15.01,13.43,1307,280,115,216,696,126,197,185,799,7,17,137724,26,36,18,45,603.87,65.38,60.25,65.23,60.13,556,274,378,1208,62,52,5,613,136,81,16.35,17.07,31.96,18,21,23,1198.01,830,825.16,9.61,12.33,12.33,62.65,62.44,58.54,496.42,54.01,52.06,54.64,52.71,465,216,260,941,53,49,4,488,133,60,13.24,17.61,23.16,15,25,13,954.6,681,689.72,7.22,10.41,10.41,50.82,51.42,50.54,98.8,118.81,2255,2369,0,0,0,0,0,0
8476456,2024,Jonathan Huberdeau,CGY,L,5on5,55,47465,1035,43.43,0.49,0.48,0.52,0.51,0.51,0.51,230,66.51,7.08,4.63,16.14,2.24,33.53,24.37,6.95,7.03,6.9,10,0,68,20,36,124,20,10,4,0,13,1,30,30,58,78,12,24,3,32,13,47,53,29,6,1.73,3.87,1.48,2,6,2,122.1,88,87.24,16,0.98,0.48,0.87,7.19,7.15,7.09,1035,192,90,192,561,100,164,134,637,3,12,115574,24,28,15,39,411.27,31.31,30.35,31.16,30.22,369,199,262,830,32,34,2,449,87,32,11.29,11.04,8.98,14,12,6,820.01,568,563.16,5.24,6.78,6.78,29.75,29.55,29.1,389.23,32.99,31.95,33.61,32.59,367,171,219,757,33,38,4,410,95,33,11.14,12.5,9.34,12,19,2,770.6,538,546.72,5.2,8.16,8.16,30.02,30.61,30.17,70.96,76.91,1931,1869,0.91,1.36,29,38,23,32
